propertyId,price,localityName,carpetArea,coveredArea,floorNumber,totalFloorNumber,bedrooms,bathrooms,ReservedParking,transactionType,furnished,ageofcons
75692505,6000000,Pimpri Chinchwad,554,770,4,4,2,2,True,Resale,Unfurnished,Less than 5 years
76029149,6500000,Wakad,504,689,3,6,1,2,True,Resale,Semi-Furnished,5 to 10 years
68147793,27500000,Magarpatta,2010,2700,7,18,3,3,True,New Property,Semi-Furnished,Under Construction
74436521,6900000,Pashan,720,870,3,6,2,2,False,Resale,Unfurnished,5 to 10 years
74172895,23000000,Bavdhan,1918,2545,11,12,4,4,True,Resale,Unfurnished,New Construction
74994869,12800000,Tathawade Pimpri Chinchwad,1106,1371,17,30,3,3,True,New Property,Unfurnished,Under Construction
75538671,4900000,Manjri,435,611,18,22,1,10,True,Resale,Unfurnished,New Construction
75391437,12000000,Kharadi,1050,1275,6,7,3,3,True,Resale,Unfurnished,5 to 10 years
76162259,5000000,Vadgaon,495,613,2,7,2,2,True,Resale,Unfurnished,10 to 15 years
74050641,4500000,Airport Road,357,500,5,4,1,1,True,Resale,Semi-Furnished,Less than 5 years
74121769,6299371,Dhanori,650,767,6,13,2,2,True,New Property,Unfurnished,Under Construction
69147993,2300000,Talegaon Dabhade,395,552,2,7,1,1,True,Resale,Furnished,Less than 5 years
72050327,14000000,Kharadi,1000,1200,15,22,2,2,True,Resale,Unfurnished,Less than 5 years
75698411,13500000,Hinjewadi,936,1300,11,18,3,3,True,Resale,Unfurnished,New Construction
75676293,8400000,Bavdhan,968,1344,2,3,3,2,True,Resale,Unfurnished,Less than 5 years
75403525,14829500,Kharadi,1115,1561,24,31,3,3,True,New Property,Unfurnished,Under Construction
75402133,10600000,"Mamurdi, Dehu Road",1265,1856,10,18,4,4,True,New Property,Unfurnished,Under Construction
68194967,5100000,Wakad,548,750,7,15,1,2,False,New Property,Unfurnished,Under Construction
75710061,4500000,Ambegaon,569,790,3,8,2,2,True,Resale,Semi-Furnished,Less than 5 years
68145197,14000000,Kalyani Nagar,1161,1540,5,10,3,3,True,Resale,Semi-Furnished,Less than 5 years
74062863,6000000,Dhayari,653,875,6,9,2,2,True,Resale,Unfurnished,Less than 5 years
75709153,3500000,Anand Nagar,418,580,2,2,1,1,True,Resale,Furnished,5 to 10 years
70834789,20000000,Baner,1304,1750,3,16,3,3,True,Resale,Unfurnished,10 to 15 years
57960785,12100000,Baner,786,1061,1,20,2,2,True,New Property,Unfurnished,Under Construction
71522225,7500000,Bavdhan,780,975,12,16,2,2,True,New Property,Unfurnished,New Construction
75070935,4200000,Moshi,665,931,7,14,2,2,True,New Property,Unfurnished,Under Construction
75680891,5000000,"Ravet, Pimpri Chinchwad",551,765,2,2,2,2,True,Resale,Furnished,10 to 15 years
65965639,5600000,Kasba Peth,469,634,4,5,1,2,False,New Property,Unfurnished,Less than 5 years
74714525,10000000,NIBM Road,825,1138,15,27,2,2,True,Resale,Unfurnished,New Construction
75955203,16300000,NIBM Road,1330,1680,6,11,3,3,True,Resale,Furnished,10 to 15 years
72732025,24000000,"EON Free Zone, Kharadi",1560,2015,4,11,3,3,True,Resale,Unfurnished,5 to 10 years
75901103,6900000,Dhanori,722,1000,5,13,2,2,True,Resale,Unfurnished,New Construction
75703405,7800000,Kharadi,677,940,10,14,2,2,True,Resale,Unfurnished,Less than 5 years
75485869,11520000,Kalyani Nagar,820,1200,16,25,2,2,True,New Property,Unfurnished,Under Construction
57345349,13500000,Kharadi,1054,1423,10,30,3,3,True,New Property,Semi-Furnished,Under Construction
75154753,7809000,"Ravet, Pimpri Chinchwad",1005,1370,8,23,3,3,True,New Property,Unfurnished,Under Construction
75658017,3800000,Hadapsar,367,510,4,5,1,1,True,Resale,Unfurnished,Less than 5 years
73355559,11800000,Bavdhan,1055,1424,5,21,3,3,True,New Property,Unfurnished,Under Construction
71045691,21500000,Baner,1500,1558,11,11,3,3,False,Resale,Unfurnished,5 to 10 years
73562509,8500000,Ambegaon,950,1200,7,11,2,2,True,Resale,Semi-Furnished,5 to 10 years
66532481,6500000,Narhe,679,910,6,11,2,2,True,Resale,Furnished,Less than 5 years
75553975,7533600,Tathawade Pimpri Chinchwad,764,1032,12,34,2,2,True,New Property,Unfurnished,Under Construction
75607803,14000000,Hinjewadi,1145,1546,17,23,3,3,True,New Property,Semi-Furnished,Under Construction
75703757,4500000,Rasta Peth,396,550,2,4,1,1,True,Resale,Semi-Furnished,Above 20 years
74438233,9900000,"Punawale, Pimpri Chinchwad",982,1810,20,22,3,3,True,Resale,Unfurnished,Under Construction
75682697,2000000,"Alandi, Kelgaon",423,588,4,8,1,1,True,Resale,Unfurnished,Less than 5 years
70900329,7000000,Kalewadi Pimpri Chinchwad,830,960,3,4,2,2,False,Resale,Unfurnished,10 to 15 years
75707701,3500000,Talegaon Dabhade,612,850,1,8,2,2,True,Resale,Unfurnished,Less than 5 years
64361771,5500000,Airport Road,646,865,2,4,2,2,True,Resale,Unfurnished,Less than 5 years
75709669,7500000,Dhankawadi,540,750,2,6,2,1,True,Resale,Unfurnished,Less than 5 years
75660445,3700000,Handewadi,360,500,7,11,1,1,True,Resale,Unfurnished,Less than 5 years
75263175,39800000,"Model Colony, Shivaji Nagar",1772,2346,14,13,4,4,True,Resale,Unfurnished,Less than 5 years
75704999,5500000,Hinjewadi,475,660,11,22,2,2,True,Resale,Unfurnished,Less than 5 years
72574683,11000000,Hinjewadi,1176,1550,21,22,3,3,True,Resale,Unfurnished,5 to 10 years
75666901,8700000,Kharadi,755,1048,4,8,2,2,True,Resale,Semi-Furnished,Less than 5 years
74927113,13000000,NIBM Road,1250,1650,4,11,3,3,True,Resale,Semi-Furnished,5 to 10 years
75598403,4800000,Balaji Nagar,467,650,2,4,1,1,True,Resale,Unfurnished,Less than 5 years
75725395,6806240,Handewadi,826,1351,5,20,3,3,True,New Property,Unfurnished,Under Construction
76164075,11000000,Anand Nagar,950,1139,2,5,2,2,True,Resale,Unfurnished,5 to 10 years
75660489,6100000,Vadgaon,641,890,1,5,2,2,True,Resale,Semi-Furnished,5 to 10 years
73938313,13500000,Wagholi,1380,1775,13,14,3,3,True,Resale,Furnished,Less than 5 years
75170061,9200000,Wakad,824,1061,6,12,2,2,True,Resale,Semi-Furnished,Less than 5 years
75662877,8800000,Airport Road,768,1067,8,12,2,2,True,Resale,Unfurnished,5 to 10 years
75660119,6000000,Kondhwa,703,977,1,7,2,2,True,Resale,Semi-Furnished,10 to 15 years
70926303,7000000,Ambegaon,969,1401,8,10,3,3,True,Resale,Unfurnished,5 to 10 years
66475435,2500000,Fursungi,341,477,4,7,1,1,False,Resale,Unfurnished,10 to 15 years
74234079,10715000,Baner,795,1050,2,14,3,3,True,New Property,Semi-Furnished,Under Construction
74961465,11500000,Hinjewadi,1100,1600,9,23,3,2,True,Resale,Unfurnished,Less than 5 years
75078869,54700000,Kharadi,2650,3250,12,32,4,4,True,Resale,Semi-Furnished,5 to 10 years
71922557,7650000,Wakad,760,1080,4,13,2,2,True,New Property,Unfurnished,Under Construction
69154407,6340000,Wagholi,680,920,9,12,2,2,True,Resale,Unfurnished,Less than 5 years
62539709,10500000,Manjri,1650,2073,1,13,3,3,True,Resale,Semi-Furnished,Less than 5 years
68146965,15000000,Sopan Baug,1202,1625,6,12,2,2,True,Resale,Unfurnished,Less than 5 years
68144295,18000000,Viman Nagar,1271,1690,3,12,3,3,True,Resale,Furnished,Less than 5 years
74348051,9800208,Kalyani Nagar,807,1372,16,28,2,2,True,New Property,Unfurnished,Under Construction
75708227,2100000,Katraj,414,575,3,5,1,1,True,Resale,Unfurnished,Less than 5 years
73801951,2600000,"Alandi, Kelgaon",415,610,6,6,1,1,True,Resale,Unfurnished,Less than 5 years
75875245,11200000,Balewadi,890,957,5,10,2,2,False,Resale,Unfurnished,5 to 10 years
75723473,11000000,Hinjewadi,1160,1500,15,22,3,3,True,Resale,Semi-Furnished,New Construction
71617159,9900000,Kharadi,848,1144,10,30,2,2,True,New Property,Unfurnished,Under Construction
75517455,8500000,Mahalunge,650,700,6,30,2,2,False,Resale,Unfurnished,Under Construction
75526045,12500000,Bavdhan,1200,1392,4,5,3,3,False,Resale,Unfurnished,10 to 15 years
75688751,2400000,Shivane,447,621,3,6,1,1,True,Resale,Semi-Furnished,10 to 15 years
75691821,6000000,Katraj,609,846,2,6,2,2,True,Resale,Unfurnished,Less than 5 years
68349371,10400000,Kharadi,828,1118,3,20,2,2,True,New Property,Unfurnished,Under Construction
75703563,5000000,"Ravet, Pimpri Chinchwad",785,1090,3,6,2,2,False,Resale,Unfurnished,Less than 5 years
73103707,46500000,Baner,2342,3242,4,9,4,5,True,Resale,Semi-Furnished,Less than 5 years
75691869,3500000,Uruli Kanchan,569,790,11,12,1,2,True,Resale,Unfurnished,New Construction
75945811,12500000,Baner,950,1250,6,11,2,2,True,Resale,Unfurnished,Less than 5 years
75703287,4500000,Pashan,364,505,2,3,1,1,True,Resale,Furnished,Less than 5 years
73514299,9400000,Kharadi,750,950,18,32,2,2,True,Resale,Semi-Furnished,New Construction
71763405,10009000,Bavdhan,828,1117,5,12,2,2,True,New Property,Unfurnished,Under Construction
71535779,6800000,Undri,840,1160,16,30,2,2,True,New Property,Unfurnished,Under Construction
75659781,5120000,Akurdi,589,818,3,5,2,1,True,Resale,Unfurnished,Less than 5 years
75450263,52500000,"EON Free Zone, Kharadi",2650,3405,20,30,4,5,True,Resale,Unfurnished,New Construction
75658447,4200000,Pisoli,546,758,2,11,2,2,True,Resale,Unfurnished,Less than 5 years
75657151,7350000,Kondhwa,919,1277,1,12,3,3,True,Resale,Unfurnished,5 to 10 years
73232179,9630900,Mundhwa,820,1107,10,22,2,2,True,New Property,Unfurnished,Under Construction
73167655,10802700,Kharadi,991,1350,9,23,2,2,True,New Property,Unfurnished,Under Construction
62296433,2800000,Pisoli,483,632,6,8,1,1,True,Resale,Unfurnished,5 to 10 years
63912755,4500000,Katraj,450,577,3,10,1,1,False,Resale,Unfurnished,10 to 15 years
68445285,23800000,Baner,1737,2345,9,30,4,4,True,New Property,Semi-Furnished,Under Construction
73954293,7000000,Hinjewadi,726,850,0,18,2,2,True,Resale,Unfurnished,5 to 10 years
75672147,20000000,Wakad,1332,1850,4,12,3,3,True,Resale,Furnished,Less than 5 years
75958965,17000000,Baner,1280,1350,1,4,3,3,True,Resale,Semi-Furnished,5 to 10 years
69435053,12100000,Kalyani Nagar,807,1127,17,21,2,2,True,New Property,Semi-Furnished,Under Construction
74384405,7000000,Tathawade Pimpri Chinchwad,700,950,1,12,2,2,True,Resale,Unfurnished,New Construction
75819253,12296800,"Thergaon, Pimpri Chinchwad",1199,1618,4,21,3,3,True,New Property,Unfurnished,Under Construction
75695351,2900000,Undri,414,575,1,8,1,1,True,Resale,Semi-Furnished,Less than 5 years
75677591,2500000,Hadapsar,410,570,4,6,1,1,True,Resale,Unfurnished,5 to 10 years
74553831,3600000,Manjri,645,805,7,12,2,2,True,Resale,Unfurnished,New Construction
74704423,10000000,Balewadi,880,1100,18,23,2,2,True,Resale,Unfurnished,New Construction
75667147,9000000,Bavdhan,1008,1400,10,11,2,2,False,Resale,Semi-Furnished,New Construction
75411397,12200000,Wakad,950,1450,4,15,3,3,True,Resale,Semi-Furnished,New Construction
75701023,3200000,Fursungi,463,643,5,12,1,1,True,Resale,Unfurnished,Less than 5 years
74050177,9800000,Manjri,850,850,20,27,3,3,True,Resale,Semi-Furnished,Under Construction
75674109,3600000,Pirangut,706,980,7,12,2,2,True,Resale,Unfurnished,Less than 5 years
73752489,5000000,"Chikhali, Pimpri Chinchwad",662,888,3,7,2,2,True,Resale,Unfurnished,10 to 15 years
75081237,12500000,Pimpri Chinchwad,900,1228,5,8,2,2,True,Resale,Unfurnished,Less than 5 years
75546175,7300000,Hinjewadi,855,1250,5,14,2,2,True,Resale,Unfurnished,5 to 10 years
75692759,2600000,Chakan,454,630,6,9,1,1,True,Resale,Furnished,Less than 5 years
75704909,4000000,Wagholi,540,750,3,6,2,2,True,Resale,Unfurnished,Under Construction
76107527,9800000,"Pimple Saudagar, Pimpri Chinchwad",745,1100,3,9,2,2,True,Resale,Semi-Furnished,5 to 10 years
74992781,2900000,Hadapsar,446,621,13,12,1,1,True,Resale,Unfurnished,Less than 5 years
75384467,4500000,Wagholi,788,929,9,9,2,2,True,Resale,Semi-Furnished,Less than 5 years
72349375,11800000,Hinjewadi,962,1300,6,21,3,3,False,Resale,Furnished,New Construction
75709691,7245000,Pimpri Chinchwad,519,721,2,7,2,2,True,Resale,Unfurnished,Under Construction
75706057,4200000,Phase 1 Hinjewadi Rajiv Gandhi Infotech Park,379,527,15,27,1,1,True,Resale,Semi-Furnished,5 to 10 years
74178041,16500000,Kharadi,1170,1502,3,24,3,3,True,Resale,Unfurnished,Less than 5 years
76042615,13200000,NIBM Road,1200,1550,8,12,3,3,True,Resale,Unfurnished,New Construction
70728273,9200000,"Punawale, Pimpri Chinchwad",1040,1560,12,20,3,3,True,New Property,Unfurnished,Under Construction
74035813,81500000,Shivajinagar,2736,3694,20,22,5,5,True,New Property,Unfurnished,Under Construction
75860047,18540900,Baner,1200,1701,5,13,3,3,True,New Property,Unfurnished,Under Construction
75383309,6385555,Lohegaon,741,1001,10,12,2,2,True,New Property,Furnished,Under Construction
75683781,4500000,Vadgaon,432,600,1,5,1,1,True,Resale,Semi-Furnished,Less than 5 years
74487889,13626000,Kharadi,991,1554,21,30,3,2,True,Resale,Unfurnished,Under Construction
75701327,2200000,Chakan,451,627,1,4,1,2,True,Resale,Unfurnished,Less than 5 years
75658775,4500000,"Market Yard, Gultekdi",468,650,11,11,1,1,True,Resale,Semi-Furnished,10 to 15 years
49706376,7100000,Kondhwa,737,990,3,18,2,2,True,Resale,Unfurnished,5 to 10 years
74257809,7500000,Airport Road,950,1050,2,7,2,2,True,Resale,Semi-Furnished,10 to 15 years
76131319,11000000,"EON Free Zone, Kharadi",900,1205,3,10,2,2,True,Resale,Furnished,5 to 10 years
75005517,208821228,Sangamvadi,4812,6699,9,14,4,4,True,New Property,Unfurnished,Under Construction
68073451,8700000,NIBM Road,840,1150,5,14,2,2,True,Resale,Semi-Furnished,5 to 10 years
74493423,12800000,Bavdhan,920,1240,7,12,2,2,True,Resale,Furnished,5 to 10 years
74389923,9000000,Tathawade Pimpri Chinchwad,716,1035,4,12,2,2,True,Resale,Unfurnished,New Construction
72331903,6800000,Hinjewadi,550,856,9,14,2,2,True,New Property,Unfurnished,Under Construction
75444023,6801111,Dhanori,780,1053,5,15,2,2,True,New Property,Semi-Furnished,Under Construction
75691803,4200000,Kasba Peth,367,510,4,8,1,1,True,Resale,Unfurnished,Less than 5 years
75680735,2600000,Fursungi,440,611,9,9,1,1,True,Resale,Unfurnished,Less than 5 years
71556547,16408000,Baner,1400,1890,24,34,3,3,True,New Property,Unfurnished,Under Construction
70389447,16005000,Baner,1189,1605,11,22,3,3,True,New Property,Unfurnished,Under Construction
75687459,7200000,Kharadi,672,933,8,12,2,2,True,Resale,Unfurnished,New Construction
74482037,11730000,Balewadi,869,1173,26,32,2,2,True,New Property,Unfurnished,Under Construction
75705257,4500000,Bibwewadi,432,600,5,6,1,1,True,Resale,Unfurnished,Above 20 years
74707347,7200000,Phase 3 Hinjewadi Rajiv Gandhi Infotech Park,667,850,11,20,2,2,True,Resale,Unfurnished,New Construction
75526687,36000000,Magarpatta,1900,2400,5,11,4,3,True,Resale,Unfurnished,5 to 10 years
75944703,6500000,"Mamurdi, Dehu Road",728,1019,3,22,2,2,True,New Property,Unfurnished,Under Construction
69192963,7900000,Hinjewadi,715,900,12,21,2,2,True,New Property,Unfurnished,Under Construction
75103565,3000000,Wagholi,453,630,5,12,1,1,True,Resale,Unfurnished,Less than 5 years
71809621,2300000,Chakan,543,725,3,4,2,2,True,Resale,Furnished,Less than 5 years
73733439,8000000,"Pimple Nilakh, Pimpri Chinchwad",710,990,6,8,2,2,True,Resale,Unfurnished,New Construction
52399457,3500000,Somatne Phata,429,598,1,4,1,1,False,Resale,Unfurnished,Less than 5 years
75561691,4600000,"Ravet, Pimpri Chinchwad",500,640,1,8,1,2,True,Resale,Semi-Furnished,Less than 5 years
75686085,3200000,Narhe,475,660,3,4,2,2,True,Resale,Semi-Furnished,Less than 5 years
71571733,44000000,Kharadi,2650,3405,12,31,4,5,True,Resale,Unfurnished,New Construction
75668279,3600000,Loni Kalbhor,600,833,8,12,1,1,False,Resale,Unfurnished,Less than 5 years
66566089,19500000,Baner,1650,2350,16,22,4,4,True,New Property,Unfurnished,Under Construction
74971597,5500000,Katraj,609,815,2,5,2,2,True,Resale,Unfurnished,10 to 15 years
76149789,8500000,Wanowrie,818,1100,4,9,2,2,True,Resale,Unfurnished,10 to 15 years
75673933,3490000,"Ravet, Pimpri Chinchwad",436,606,6,8,1,1,True,Resale,Unfurnished,Less than 5 years
75792007,8450000,Hinjewadi,1006,1406,14,25,3,3,True,New Property,Semi-Furnished,Under Construction
73699895,10000000,Dange Chowk Road,561,750,11,13,2,2,True,Resale,Semi-Furnished,Less than 5 years
72279601,10000000,Salunkhe Vihar Society,850,1050,2,6,2,2,True,Resale,Semi-Furnished,10 to 15 years
75657703,16500000,Warje,1260,1750,1,9,3,3,False,Resale,Unfurnished,Less than 5 years
74371039,27500000,Hadapsar,1770,2350,6,12,3,4,True,Resale,Semi-Furnished,5 to 10 years
75663277,3850000,Pisoli,631,876,9,9,2,2,True,Resale,Unfurnished,5 to 10 years
67634153,3400000,Kharadi,466,648,1,4,1,1,True,Resale,Unfurnished,Less than 5 years
75668781,3450000,Narhe,560,778,2,4,2,2,True,Resale,Unfurnished,Less than 5 years
75628347,9000000,Wanowrie,930,1135,4,6,2,2,True,Resale,Semi-Furnished,10 to 15 years
75704725,9000000,Mahalunge,555,771,1,22,2,2,True,Resale,Unfurnished,Under Construction
74269247,5300000,Wakad,565,750,6,5,2,1,True,Resale,Unfurnished,New Construction
71962851,4000000,Pirangut,463,615,10,13,2,2,True,Resale,Unfurnished,New Construction
74756651,24310000,Hinjewadi,1942,2622,11,36,4,5,True,New Property,Unfurnished,Under Construction
75986289,11500000,Manjri,850,1000,20,20,3,3,True,Resale,Unfurnished,Under Construction
75050557,14000000,NIBM Road,1250,1675,6,12,3,3,True,Resale,Furnished,5 to 10 years
71195929,8400000,"EON Free Zone, Kharadi",754,1018,13,30,2,2,True,New Property,Unfurnished,Under Construction
74047407,11000000,Mahalunge,673,874,4,21,3,3,True,Resale,Unfurnished,New Construction
71954863,9698147,Vadgaon,781,1054,5,16,2,2,True,New Property,Unfurnished,Under Construction
73262467,23200000,NIBM Road,2100,2640,3,12,4,4,True,Resale,Semi-Furnished,5 to 10 years
71242355,8000000,NIBM Road,1200,1720,5,14,3,3,True,New Property,Unfurnished,Under Construction
71116881,8000000,Mahalunge,691,880,4,24,2,2,True,Resale,Unfurnished,Less than 5 years
75714595,2200000,Sanaswadi,535,714,4,5,2,2,True,Resale,Unfurnished,Less than 5 years
70315793,17248500,Balewadi,1306,1763,25,32,3,3,True,New Property,Unfurnished,Under Construction
73715257,9709000,"EON Free Zone, Kharadi",991,1387,8,15,2,2,True,New Property,Unfurnished,Under Construction
75306597,4200000,Kondhwa,511,675,11,11,2,2,True,Resale,Semi-Furnished,10 to 15 years
75507803,6900000,Sus,730,1150,4,14,2,2,True,New Property,Unfurnished,Under Construction
73832817,6000000,Chakan,1003,1325,3,12,3,3,True,Resale,Furnished,Less than 5 years
74439267,15300000,Kondhwa,1315,1815,9,14,3,3,True,New Property,Unfurnished,Under Construction
75693171,2700000,Narhe,605,840,4,6,2,2,True,Resale,Unfurnished,Less than 5 years
75474653,11000000,Baner,850,1147,3,7,2,2,True,Resale,Unfurnished,5 to 10 years
75657189,3300000,Hadapsar,414,575,7,7,1,1,False,Resale,Unfurnished,5 to 10 years
74216683,12000000,"Pimple Saudagar, Pimpri Chinchwad",989,1305,3,7,3,3,True,Resale,Furnished,10 to 15 years
75930791,5700000,NIBM Road,812,1100,10,12,2,2,True,Resale,Unfurnished,New Construction
75705811,15500000,Hadapsar,1404,1950,5,20,3,2,True,Resale,Furnished,Under Construction
72689625,5400000,Kharadi,370,495,26,27,1,1,True,Resale,Semi-Furnished,New Construction
68191503,2410000,Fursungi,423,590,5,11,1,1,True,New Property,Unfurnished,Under Construction
75665333,4100000,Wagholi,557,774,6,13,2,2,True,Resale,Semi-Furnished,Less than 5 years
70755757,18000000,Balewadi,1279,1717,15,28,3,4,True,New Property,Unfurnished,Under Construction
73347693,8000000,Hinjewadi,900,1410,4,21,2,2,True,Resale,Unfurnished,5 to 10 years
75691351,3000000,Lohegaon,425,590,5,12,1,1,True,Resale,Unfurnished,Less than 5 years
75940189,7000000,Joggers Park,540,700,4,5,1,1,True,Resale,Semi-Furnished,10 to 15 years
75164395,4400000,Wagholi,631,845,5,12,2,2,True,Resale,Unfurnished,5 to 10 years
75703507,1950000,Narhe,439,610,1,5,1,1,True,Resale,Unfurnished,5 to 10 years
75669751,3800000,Dhanori,486,675,3,4,1,1,True,Resale,Semi-Furnished,Less than 5 years
72323759,6200000,Undri,900,1200,8,15,2,2,True,New Property,Unfurnished,Under Construction
72835045,5599530,Hadapsar,664,930,9,24,2,2,True,New Property,Unfurnished,Under Construction
75460379,11000000,Akurdi,794,972,3,25,2,2,True,Resale,Unfurnished,Under Construction
75701883,3400000,Fursungi,330,458,6,12,1,1,True,Resale,Unfurnished,Less than 5 years
75659045,6500000,NIBM Road,900,1250,6,8,2,2,True,Resale,Unfurnished,5 to 10 years
75749153,12000000,Baner,750,980,14,18,2,2,True,Resale,Unfurnished,Less than 5 years
76166399,21000000,Mundhwa,1649,2110,3,3,4,5,True,Resale,Semi-Furnished,Under Construction
75764621,6100000,Dhanori,682,915,10,11,2,2,True,Resale,Semi-Furnished,Less than 5 years
75704255,5000000,Wagholi,387,538,5,12,2,2,False,Resale,Unfurnished,Less than 5 years
75659153,3200000,Kondhwa,410,570,4,9,1,1,True,Resale,Unfurnished,Less than 5 years
75708689,4500000,Pimpri Chinchwad,456,633,4,5,1,1,True,Resale,Unfurnished,Less than 5 years
75669379,2800000,Sinhgad Road,468,650,1,4,1,1,True,Resale,Unfurnished,Less than 5 years
75702545,8500000,Keshav Nagar Mundhwa,578,803,10,16,2,2,False,Resale,Furnished,Less than 5 years
73395193,15000000,Mohammed Wadi,1241,1650,9,15,3,3,True,Resale,Furnished,5 to 10 years
71715717,10700000,Wakad,1100,1550,4,12,3,3,True,Resale,Unfurnished,5 to 10 years
68195663,2100000,Lohegaon,313,440,1,10,1,1,False,New Property,Unfurnished,Under Construction
75534611,18150000,Bavdhan,1139,1500,5,20,3,3,True,New Property,Unfurnished,Under Construction
71784405,6000000,Anand Nagar,788,1026,5,7,2,2,True,Resale,Furnished,15 to 20 years
41709369,4500000,Narhe,650,860,4,5,2,2,False,Resale,Semi-Furnished,5 to 10 years
68147265,13000000,Koregaon Park,1037,1400,0,6,2,2,True,Resale,Unfurnished,Less than 5 years
17559047,4800000,Hadapsar,853,1120,4,3,3,3,True,Resale,Semi-Furnished,15 to 20 years
75673027,2800000,Undri,450,625,1,11,1,1,True,Resale,Unfurnished,5 to 10 years
75660691,6000000,Dhanori,720,1000,9,10,2,2,False,Resale,Semi-Furnished,Less than 5 years
76066273,65450000,Somatne Phata,4400,5662,13,19,4,4,True,New Property,Unfurnished,Under Construction
75690217,3900000,"Punawale, Pimpri Chinchwad",468,650,1,11,1,1,True,Resale,Unfurnished,Less than 5 years
75666913,5300000,Undri,612,850,6,7,2,2,True,Resale,Semi-Furnished,Less than 5 years
75841641,5500000,Moshi,750,980,7,11,2,2,True,Resale,Unfurnished,5 to 10 years
72470993,95000000,Sangamvadi,3559,4787,3,3,4,4,True,Resale,Unfurnished,5 to 10 years
75680149,18000000,Hadapsar,968,1208,8,22,3,2,True,Resale,Furnished,Less than 5 years
47683225,5600000,Baner,610,816,9,16,2,2,True,Resale,Unfurnished,Under Construction
70540183,21500000,Kalyani Nagar,1500,2000,6,7,3,3,True,New Property,Semi-Furnished,Less than 5 years
71467753,16200000,Wanowrie,1241,1650,3,7,3,3,True,Resale,Semi-Furnished,5 to 10 years
74044367,110000000,Baner,5804,7850,15,16,7,8,True,New Property,Semi-Furnished,Under Construction
75707931,4200000,"Alandi, Kelgaon",645,896,6,12,2,2,True,Resale,Unfurnished,New Construction
75688183,5100000,Hinjewadi,710,986,5,7,2,2,True,Resale,Unfurnished,Less than 5 years
75659433,5500000,Lohegaon,619,860,2,9,2,2,True,Resale,Semi-Furnished,5 to 10 years
75689031,45000000,Ghorpadi,2359,3277,4,12,4,4,True,Resale,Furnished,New Construction
70613983,6500000,Phase 2 Hinjewadi Rajiv Gandhi Infotech Park,678,678,11,14,2,2,True,New Property,Unfurnished,Under Construction
73993317,4100000,Hinjewadi,460,600,13,22,1,1,True,Resale,Unfurnished,Less than 5 years
70609505,8150000,"Punawale, Pimpri Chinchwad",805,1086,12,22,2,2,True,Resale,Unfurnished,New Construction
75677671,5700000,Hinjewadi,720,1000,2,15,2,2,True,Resale,Unfurnished,Less than 5 years
74199571,7000000,Wagholi,697,935,3,11,2,2,True,Resale,Unfurnished,Less than 5 years
73143787,11000000,NIBM Road,1000,1250,9,9,3,2,True,Resale,Furnished,10 to 15 years
28166889,8400000,NIBM Road,944,1273,10,9,2,2,True,Resale,Furnished,5 to 10 years
49381641,3100000,Wagholi,444,618,3,4,1,1,True,Resale,Unfurnished,Less than 5 years
76048217,6900000,Hadapsar,550,600,4,6,1,1,True,Resale,Unfurnished,5 to 10 years
75010087,16999999,Shivajinagar,950,1138,2,6,2,2,False,Resale,Unfurnished,New Construction
76126513,6000000,Manjri,705,950,1,13,2,2,True,Resale,Semi-Furnished,5 to 10 years
75397811,8700000,Amanora Park Town,657,850,2,22,2,2,True,Resale,Unfurnished,5 to 10 years
75703765,4500000,"Punawale, Pimpri Chinchwad",468,650,1,14,2,2,False,Resale,Unfurnished,Less than 5 years
75140823,9200000,Shankar Kalat Nagar,850,1079,4,11,2,2,True,Resale,Unfurnished,10 to 15 years
75692517,4200000,Bhosari,540,750,5,6,2,2,False,Resale,Unfurnished,Less than 5 years
71249445,8400000,Phase 3 Hinjewadi Rajiv Gandhi Infotech Park,1044,1400,5,21,3,2,True,Resale,Semi-Furnished,5 to 10 years
75688909,4000000,Wagholi,331,460,2,11,1,1,True,Resale,Semi-Furnished,Less than 5 years
72798107,9900000,Balewadi,840,1114,2,12,2,2,True,Resale,Semi-Furnished,5 to 10 years
75705683,6900000,Dhanori,692,961,10,11,2,2,True,Resale,Semi-Furnished,Less than 5 years
75697939,4200000,"Dapodi, Pimpri Chinchwad",497,690,2,4,1,1,True,Resale,Unfurnished,15 to 20 years
74087619,6500000,Amanora Park Town,490,610,12,33,1,1,True,Resale,Semi-Furnished,New Construction
72672899,7600000,Kondhwa,765,1060,13,14,2,3,True,Resale,Semi-Furnished,Less than 5 years
70685073,8000000,Hadapsar,810,1000,4,12,2,2,True,Resale,Semi-Furnished,Less than 5 years
75659213,6000000,Dhanori,684,950,1,8,2,2,True,Resale,Unfurnished,5 to 10 years
71984901,40100000,Kothrud,2141,2987,18,24,5,4,True,New Property,Semi-Furnished,Under Construction
75707679,6200000,"Punawale, Pimpri Chinchwad",814,1130,11,12,2,2,True,Resale,Semi-Furnished,Less than 5 years
70238853,12500000,"EON Free Zone, Kharadi",1080,1325,7,15,3,3,True,New Property,Semi-Furnished,Under Construction
68272787,9700000,"EON Free Zone, Kharadi",750,1050,16,28,2,2,True,Resale,Unfurnished,New Construction
74066817,17500000,Kondhwa,2100,2800,9,11,5,4,True,Resale,Semi-Furnished,5 to 10 years
71703233,8500000,Undri,950,1095,7,14,2,2,True,Resale,Unfurnished,5 to 10 years
