id,url
73994501,2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-EON-Free-Zone-in-Pune&id=4d423733393934353031
74358265,2-BHK-1096-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423734333538323635
74176121,2-BHK-1080-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423734313736313231
72627835,2-BHK-932-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahatma-Society-in-Pune&id=4d423732363237383335
71664097,2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423731363634303937
75647781,2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423735363437373831
75899991,2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Clover-Village-in-Pune&id=4d423735383939393931
75287435,2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-Phase-1-in-Pune&id=4d423735323837343335
75390835,2-BHK-1269-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423735333930383335
73024493,2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune&id=4d423733303234343933
70969149,2-BHK-1131-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423730393639313439
72474503,2-BHK-1180-Sq-ft-Multistorey-Apartment-FOR-Sale-Ashoka-Nagar-in-Pune&id=4d423732343734353033
59248045,3-BHK-1362-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahalunge-in-Pune&id=4d423539323438303435
54012235,3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Undri-in-Pune-r1&id=4d423534303132323335
70579967,2-BHK-1147-Sq-ft-Multistorey-Apartment-FOR-Sale-Laxmi-Nagar-Balewadi-in-Pune&id=4d423730353739393637
60167247,3-BHK-1475-Sq-ft-Multistorey-Apartment-FOR-Sale-Wakad-in-Pune&id=4d423630313637323437
74012897,2-BHK-1188-Sq-ft-Multistorey-Apartment-FOR-Sale-Balewadi-in-Pune&id=4d423734303132383937
75357423,2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423735333537343233
75850971,2-BHK-1068-Sq-ft-Multistorey-Apartment-FOR-Sale-Mokai-Vasti-in-Pune&id=4d423735383530393731
76131319,2-BHK-1205-Sq-ft-Multistorey-Apartment-FOR-Sale-EON-Free-Zone-in-Pune&id=4d423736313331333139
74417771,2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423734343137373731
73859653,3-BHK-1220-Sq-ft-Multistorey-Apartment-FOR-Sale-Ambegaon-BK-in-Pune&id=4d423733383539363533
73617431,2-BHK-1131-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423733363137343331
73648885,2-BHK-1173-Sq-ft-Multistorey-Apartment-FOR-Sale-Sopan-Baug-in-Pune&id=4d423733363438383835
72051905,2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423732303531393035
72053431,3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Wagholi-in-Pune&id=4d423732303533343331
72155729,3-BHK-1070-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-R3-Amanora-Park-Town-in-Pune&id=4d423732313535373239
76072507,2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-EON-Free-Zone-in-Pune&id=4d423736303732353037
76014905,2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Balewadi-in-Pune&id=4d423736303134393035
76067095,2-BHK-1167-Sq-ft-Multistorey-Apartment-FOR-Sale-EON-Free-Zone-in-Pune&id=4d423736303637303935
76069229,2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Rakshak-Nagar-in-Pune&id=4d423736303639323239
76003019,2-BHK-1145-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423736303033303139
75562513,2-BHK-1080-Sq-ft-Multistorey-Apartment-FOR-Sale-EON-Free-Zone-in-Pune&id=4d423735353632353133
75586923,2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Viman-Nagar-in-Pune&id=4d423735353836393233
75722691,3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423735373232363931
76162027,3-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423736313632303237
73140341,3-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Annexe-in-Pune&id=4d423733313430333431
74888353,2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Pandhari-Nagar-Kharadi-in-Pune&id=4d423734383838333533
76146837,2-BHK-1070-Sq-ft-Multistorey-Apartment-FOR-Sale-Hadapsar-in-Pune&id=4d423736313436383337
63670927,3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Bavdhan-in-Pune&id=4d423633363730393237
75182001,2-BHK-1280-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423735313832303031
68146127,3-BHK-1589-Sq-ft-Multistorey-Apartment-FOR-Sale-Wakad-in-Pune&id=4d423638313436313237
74040583,2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Warje-in-Pune&id=4d423734303430353833
70508569,3-BHK-1341-Sq-ft-Multistorey-Apartment-FOR-Sale-Thergaon-in-Pune&id=4d423730353038353639
75665245,2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423735363635323435
71299051,3-BHK-1680-Sq-ft-Multistorey-Apartment-FOR-Sale-Punawale-in-Pune&id=4d423731323939303531
